14.55, -20.27, -42.87
0.00, -20.62, -46.88
46.89, 6.53, -19.20
50.66, 13.06, -25.73
54.43, 19.59, -32.26
14.55, 20.27, -42.87
0.08, 13.05, 12.74
0.00, 20.62, -46.88
29.10, 19.93, -38.87
10.52, 13.05, 12.74
20.96, 13.05, 12.74
43.65, 19.59, -34.86
39.88, 13.06, -28.33
36.11, 6.53, -21.80
20.96, 2.61, 20.57
-14.75, 27.15, -50.61
-29.50, 26.80, -46.40
-44.25, 26.46, -42.20
-44.25, -26.46, -42.20
-29.50, -26.80, -46.40
-14.75, -27.15, -50.61
-36.71, -6.53, -21.20
-51.46, -13.06, -24.93
-47.69, -6.53, -18.40
-32.94, 0.00, -14.67
-28.63, -0.00, 33.62
-28.63, -7.83, 33.62
-40.48, -13.06, -27.73
-26.02, -13.05, 7.52
-44.25, -19.59, -34.26
-55.22, -19.59, -31.46
-15.58, -13.05, 17.96
-14.75, -20.27, -42.67
-29.50, -19.93, -38.47
-29.50, 19.93, -38.47
-20.80, 13.05, 12.74
-44.25, 19.59, -34.26
-14.75, 20.27, -42.67
-10.36, 13.05, 12.74
-40.48, 13.06, -27.73
-51.46, 13.06, -24.93
-55.22, 19.59, -31.46
-20.80, 2.61, 20.57
-36.71, 6.53, -21.20
-47.69, 6.53, -18.40
0.08, 13.05, -133.42
0.08, 0.00, -133.42
52.28, 0.00, -133.42
52.28, 13.05, -133.42
52.28, -13.05, -133.42
0.08, -13.05, -133.42
-52.12, 13.05, -133.42
-52.12, -0.00, -133.42
-52.12, -13.05, -133.42

FACES
127,127,127,	0.60447,0.75566,-0.25220,	3,	0,1,2
127,127,127,	-0.60447,0.75566,-0.25220,	3,	3,4,5
127,127,127,	0.60447,-0.75566,-0.25220,	3,	0,2,6
127,127,127,	-0.60447,-0.75566,-0.25220,	3,	3,7,4
127,127,127,	0.05160,-0.99252,0.11066,	3,	0,6,8
127,127,127,	-0.05160,-0.99252,0.11066,	3,	3,9,7
127,127,127,	-0.42299,-0.71458,0.55719,	3,	0,8,10
127,127,127,	0.42299,-0.71458,0.55719,	3,	3,11,9
127,127,127,	-0.42299,0.71458,0.55719,	3,	0,10,12
127,127,127,	0.42299,0.71458,0.55719,	3,	3,13,11
127,127,127,	0.05160,0.99252,0.11066,	3,	12,1,0
127,127,127,	-0.05160,0.99252,0.11066,	3,	3,5,13
127,127,127,	-0.00000,0.99001,0.14103,	3,	14,13,15
127,127,127,	-0.06744,0.98719,0.14463,	3,	13,5,15
127,127,127,	0.04912,0.99516,0.08508,	3,	16,14,17
127,127,127,	0.00000,0.99240,0.12304,	3,	14,15,17
127,127,127,	0.59098,0.68241,0.43019,	3,	18,11,14
127,127,127,	0.51880,0.74636,0.41688,	3,	11,13,14
127,127,127,	0.71315,0.70068,0.02158,	3,	19,18,16
127,127,127,	0.65387,0.75502,0.04908,	3,	18,14,16
127,127,127,	0.51880,-0.74637,0.41688,	3,	20,9,11
127,127,127,	0.59098,-0.68241,0.43018,	3,	20,11,18
127,127,127,	0.65386,-0.75502,0.04908,	3,	21,20,18
127,127,127,	0.71315,-0.70068,0.02158,	3,	21,18,19
127,127,127,	-0.06744,-0.98719,0.14463,	3,	22,7,9
127,127,127,	0.00000,-0.99001,0.14103,	3,	22,9,20
127,127,127,	-0.00000,-0.99240,0.12304,	3,	23,22,20
127,127,127,	0.04912,-0.99516,0.08508,	3,	23,20,21
127,127,127,	-0.67758,-0.73371,-0.05044,	3,	24,4,7
127,127,127,	-0.65361,-0.75472,-0.05643,	3,	24,7,22
127,127,127,	-0.63599,-0.73438,0.23707,	3,	25,24,22
127,127,127,	-0.62241,-0.75056,0.22195,	3,	25,22,23
127,127,127,	-0.65361,0.75472,-0.05643,	3,	15,5,24
127,127,127,	-0.67758,0.73371,-0.05044,	3,	5,4,24
127,127,127,	-0.62241,0.75056,0.22195,	3,	17,15,25
127,127,127,	-0.63599,0.73438,0.23707,	3,	15,24,25
127,127,127,	0.08680,0.99496,0.05011,	3,	26,16,27
127,127,127,	0.08134,0.98668,0.14088,	3,	16,17,27
127,127,127,	0.02192,0.99964,0.01553,	3,	28,26,29
127,127,127,	0.63353,0.69851,-0.33274,	3,	30,19,26
127,127,127,	0.60232,0.75386,-0.26248,	3,	19,16,26
127,127,127,	0.60232,-0.75387,-0.26248,	3,	31,21,19
127,127,127,	0.63353,-0.69851,-0.33274,	3,	31,19,30
127,127,127,	0.08134,-0.98668,0.14088,	3,	32,23,21
127,127,127,	0.08680,-0.99496,0.05011,	3,	32,21,31
127,127,127,	0.02192,-0.99964,0.01553,	3,	33,31,34
127,127,127,	-0.44730,-0.73855,0.50446,	3,	35,25,23
127,127,127,	-0.44730,0.73855,0.50446,	3,	17,25,35
127,127,127,	-0.04912,0.99516,0.08508,	3,	36,37,38
127,127,127,	0.00000,0.99240,0.12304,	3,	36,38,39
127,127,127,	0.06744,0.98719,0.14463,	3,	39,1,12
127,127,127,	0.00000,0.99001,0.14103,	3,	39,12,36
127,127,127,	-0.71315,0.70068,0.02158,	3,	40,41,37
127,127,127,	-0.65386,0.75502,0.04908,	3,	40,37,36
127,127,127,	-0.59098,0.68241,0.43018,	3,	10,40,36
127,127,127,	-0.51880,0.74636,0.41688,	3,	10,36,12
127,127,127,	-0.65386,-0.75502,0.04908,	3,	42,43,40
127,127,127,	-0.71315,-0.70068,0.02158,	3,	43,41,40
127,127,127,	-0.51880,-0.74636,0.41688,	3,	8,42,10
127,127,127,	-0.59098,-0.68241,0.43018,	3,	42,40,10
127,127,127,	0.00000,-0.99240,0.12304,	3,	44,45,42
127,127,127,	-0.04912,-0.99516,0.08508,	3,	45,43,42
127,127,127,	0.06744,-0.98719,0.14463,	3,	6,44,8
127,127,127,	0.00000,-0.99001,0.14103,	3,	44,42,8
127,127,127,	0.63599,-0.73438,0.23707,	3,	46,47,44
127,127,127,	0.62242,-0.75056,0.22195,	3,	47,45,44
127,127,127,	0.67758,-0.73371,-0.05044,	3,	2,46,6
127,127,127,	0.65361,-0.75472,-0.05643,	3,	46,44,6
127,127,127,	0.62241,0.75056,0.22195,	3,	39,38,47
127,127,127,	0.63599,0.73438,0.23707,	3,	39,47,46
127,127,127,	0.65361,0.75472,-0.05643,	3,	1,39,46
127,127,127,	0.67758,0.73371,-0.05044,	3,	1,46,2
127,127,127,	-0.02156,0.99965,0.01549,	3,	48,28,29
127,127,127,	-0.08855,0.99476,0.05113,	3,	37,48,49
127,127,127,	-0.08401,0.98578,0.14551,	3,	37,49,38
127,127,127,	-0.63582,0.69753,-0.33044,	3,	41,50,48
127,127,127,	-0.60430,0.75362,-0.25862,	3,	41,48,37
127,127,127,	-0.60430,-0.75362,-0.25862,	3,	43,51,41
127,127,127,	-0.63582,-0.69753,-0.33044,	3,	51,50,41
127,127,127,	-0.02156,-0.99965,0.01549,	3,	33,34,51
127,127,127,	-0.08401,-0.98578,0.14551,	3,	45,52,43
127,127,127,	-0.08855,-0.99476,0.05113,	3,	52,51,43
127,127,127,	0.44571,-0.73812,0.50647,	3,	47,53,45
127,127,127,	0.44571,0.73812,0.50647,	3,	38,53,47
127,127,127,	0.02037,0.99972,0.01176,	3,	27,54,26
127,127,127,	0.02037,0.99972,0.01176,	3,	54,55,26
127,127,127,	0.02037,0.99972,0.01176,	3,	55,56,26
127,127,127,	0.02037,0.99972,0.01176,	3,	56,29,26
127,127,127,	0.02038,-0.99972,0.01176,	3,	33,57,31
127,127,127,	0.02038,-0.99972,0.01176,	3,	57,58,31
127,127,127,	0.02038,-0.99972,0.01176,	3,	58,59,31
127,127,127,	0.02038,-0.99972,0.01176,	3,	59,32,31
127,127,127,	-0.45216,-0.74757,0.48651,	3,	32,60,23
127,127,127,	-0.45216,-0.74757,0.48651,	3,	60,61,23
127,127,127,	-0.45216,-0.74757,0.48651,	3,	61,62,23
127,127,127,	-0.45216,-0.74757,0.48651,	3,	62,35,23
127,127,127,	-0.00000,0.00000,1.00000,	3,	63,64,65
127,127,127,	-0.25701,-0.94238,0.21418,	3,	64,66,65
127,127,127,	0.99139,0.00000,0.13091,	3,	64,63,67
127,127,127,	0.90926,0.39561,0.12936,	3,	67,68,64
127,127,127,	0.37880,-0.91406,0.14493,	3,	66,64,68
127,127,127,	-0.15703,-0.74219,0.65153,	3,	68,67,61
127,127,127,	-0.15703,-0.74219,0.65153,	3,	60,32,69
127,127,127,	-0.15703,-0.74219,0.65153,	3,	69,68,60
127,127,127,	-0.15703,-0.74219,0.65153,	3,	61,60,68
127,127,127,	0.91898,0.17951,0.35107,	3,	68,69,66
127,127,127,	-0.15703,-0.74219,0.65153,	3,	62,61,67
127,127,127,	-0.15703,-0.74219,0.65153,	3,	67,70,62
127,127,127,	-0.15703,-0.74219,0.65153,	3,	35,62,70
127,127,127,	0.89085,0.44967,0.06467,	3,	70,67,63
127,127,127,	0.70711,0.00000,0.70711,	3,	66,71,65
127,127,127,	0.73078,0.65771,0.18270,	3,	71,72,65
127,127,127,	0.15447,-0.97585,0.15447,	3,	71,66,73
127,127,127,	-0.00906,-0.99296,0.11810,	3,	73,74,71
127,127,127,	0.40115,-0.91051,0.10029,	3,	72,71,74
127,127,127,	-0.16026,-0.74616,0.64619,	3,	74,73,58
127,127,127,	-0.16026,-0.74616,0.64619,	3,	57,33,75
127,127,127,	-0.16026,-0.74616,0.64619,	3,	75,74,57
127,127,127,	-0.16026,-0.74616,0.64619,	3,	58,57,74
127,127,127,	0.00727,-0.99822,0.05926,	3,	74,75,72
127,127,127,	-0.16026,-0.74616,0.64619,	3,	59,58,73
127,127,127,	-0.16026,-0.74616,0.64619,	3,	73,69,59
127,127,127,	-0.16026,-0.74616,0.64619,	3,	32,59,69
127,127,127,	-0.01674,-0.98919,0.14567,	3,	69,73,66
127,127,127,	-0.45216,0.74757,0.48651,	3,	35,76,17
127,127,127,	-0.45216,0.74757,0.48651,	3,	76,77,17
127,127,127,	-0.45216,0.74757,0.48651,	3,	77,78,17
127,127,127,	-0.45216,0.74757,0.48651,	3,	78,27,17
127,127,127,	-0.01124,0.99197,0.12594,	3,	79,80,81
127,127,127,	-0.16026,0.74616,0.64619,	3,	81,56,79
127,127,127,	-0.16026,0.74616,0.64619,	3,	55,79,56
127,127,127,	-0.16026,0.74616,0.64619,	3,	56,81,29
127,127,127,	-0.16026,0.74616,0.64619,	3,	79,55,82
127,127,127,	-0.01180,0.99171,0.12797,	3,	82,83,79
127,127,127,	-0.00000,0.99167,0.12882,	3,	80,79,83
127,127,127,	0.00000,0.99123,0.13216,	3,	83,82,84
127,127,127,	-0.00000,0.84800,0.53000,	3,	80,83,65
127,127,127,	0.00000,0.84800,0.53000,	3,	83,84,65
127,127,127,	-0.01243,0.99141,0.13022,	3,	85,84,82
127,127,127,	-0.16026,0.74616,0.64619,	3,	82,54,85
127,127,127,	-0.16026,0.74616,0.64619,	3,	27,85,54
127,127,127,	-0.16026,0.74616,0.64619,	3,	54,82,55
127,127,127,	0.90323,-0.10548,0.41600,	3,	86,84,85
127,127,127,	-0.15703,0.74219,0.65153,	3,	85,78,86
127,127,127,	-0.15703,0.74219,0.65153,	3,	77,86,78
127,127,127,	-0.15703,0.74219,0.65153,	3,	78,85,27
127,127,127,	-0.15703,0.74219,0.65153,	3,	86,77,87
127,127,127,	0.92412,-0.22387,0.30966,	3,	87,88,86
127,127,127,	0.86660,0.29941,0.39921,	3,	84,86,88
127,127,127,	0.11063,0.98523,0.13067,	3,	88,87,63
127,127,127,	0.39114,0.55220,0.73626,	3,	84,88,65
127,127,127,	0.00000,0.98058,0.19612,	3,	88,63,65
127,127,127,	0.89085,-0.44967,0.06467,	3,	70,63,87
127,127,127,	-0.15703,0.74219,0.65153,	3,	87,76,70
127,127,127,	-0.15703,0.74219,0.65153,	3,	35,70,76
127,127,127,	-0.15703,0.74219,0.65153,	3,	76,87,77
127,127,127,	-0.02000,0.99973,0.01155,	3,	29,89,48
127,127,127,	-0.02000,0.99973,0.01155,	3,	89,90,48
127,127,127,	-0.02000,0.99973,0.01155,	3,	90,91,48
127,127,127,	-0.02000,0.99973,0.01155,	3,	91,49,48
127,127,127,	-0.02000,-0.99973,0.01155,	3,	52,92,51
127,127,127,	-0.02000,-0.99973,0.01155,	3,	92,93,51
127,127,127,	-0.02000,-0.99973,0.01155,	3,	93,94,51
127,127,127,	-0.02000,-0.99973,0.01155,	3,	94,33,51
127,127,127,	0.16516,-0.74344,0.64809,	3,	95,96,97
127,127,127,	0.16516,-0.74344,0.64809,	3,	97,98,95
127,127,127,	-0.89575,0.43733,0.07983,	3,	99,95,98
127,127,127,	0.16516,-0.74344,0.64809,	3,	98,97,53
127,127,127,	-0.98933,0.00000,0.14570,	3,	95,99,100
127,127,127,	-0.91241,0.38331,0.14346,	3,	100,101,95
127,127,127,	0.16516,-0.74344,0.64809,	3,	96,95,101
127,127,127,	-0.36072,-0.92084,0.14810,	3,	101,100,102
127,127,127,	0.16516,-0.74344,0.64809,	3,	103,52,104
127,127,127,	0.16516,-0.74344,0.64809,	3,	104,101,103
127,127,127,	-0.91437,0.15308,0.37483,	3,	102,103,101
127,127,127,	0.16516,-0.74344,0.64809,	3,	101,104,96
127,127,127,	0.25701,-0.94238,0.21418,	3,	102,100,65
127,127,127,	0.00000,-0.00000,1.00000,	3,	100,99,65
127,127,127,	-0.73078,0.65771,0.18270,	3,	72,105,65
127,127,127,	-0.70711,-0.00000,0.70711,	3,	105,102,65
127,127,127,	-0.40952,-0.90654,0.10238,	3,	105,72,106
127,127,127,	0.01063,-0.99290,0.11845,	3,	106,107,105
127,127,127,	-0.15777,-0.97479,0.15777,	3,	102,105,107
127,127,127,	0.16666,-0.74536,0.64550,	3,	107,106,93
127,127,127,	0.16666,-0.74536,0.64550,	3,	92,52,103
127,127,127,	0.16666,-0.74536,0.64550,	3,	103,107,92
127,127,127,	0.16666,-0.74536,0.64550,	3,	93,92,107
127,127,127,	0.01874,-0.98902,0.14656,	3,	107,103,102
127,127,127,	0.16666,-0.74536,0.64550,	3,	94,93,106
127,127,127,	0.16666,-0.74536,0.64550,	3,	106,75,94
127,127,127,	0.16666,-0.74536,0.64550,	3,	33,94,75
127,127,127,	-0.00636,-0.99822,0.05927,	3,	75,106,72
127,127,127,	0.45142,-0.74767,0.48704,	3,	53,97,45
127,127,127,	0.45142,-0.74767,0.48704,	3,	97,96,45
127,127,127,	0.45142,-0.74767,0.48704,	3,	96,104,45
127,127,127,	0.45142,-0.74767,0.48704,	3,	104,52,45
127,127,127,	0.01419,0.99131,0.13079,	3,	108,109,110
127,127,127,	0.16666,0.74536,0.64550,	3,	110,91,108
127,127,127,	0.16666,0.74536,0.64550,	3,	90,108,91
127,127,127,	0.16666,0.74536,0.64550,	3,	91,110,49
127,127,127,	0.16666,0.74536,0.64550,	3,	108,90,111
127,127,127,	0.01345,0.99165,0.12822,	3,	111,112,108
127,127,127,	0.00000,0.99109,0.13317,	3,	109,108,112
127,127,127,	0.00000,0.99161,0.12928,	3,	112,111,80
127,127,127,	0.00000,0.84800,0.53000,	3,	109,112,65
127,127,127,	0.00000,0.84800,0.53000,	3,	112,80,65
127,127,127,	0.01278,0.99196,0.12590,	3,	81,80,111
127,127,127,	0.16666,0.74536,0.64550,	3,	111,89,81
127,127,127,	0.16666,0.74536,0.64550,	3,	29,81,89
127,127,127,	0.16666,0.74536,0.64550,	3,	89,111,90
127,127,127,	0.16516,0.74344,0.64809,	3,	113,114,115
127,127,127,	0.16516,0.74344,0.64809,	3,	115,110,113
127,127,127,	-0.89637,-0.08184,0.43568,	3,	109,113,110
127,127,127,	0.16516,0.74344,0.64809,	3,	110,115,49
127,127,127,	-0.85458,0.31159,0.41545,	3,	113,109,116
127,127,127,	-0.92177,-0.20003,0.33215,	3,	116,117,113
127,127,127,	0.16516,0.74344,0.64809,	3,	114,113,117
127,127,127,	-0.10669,0.98535,0.13305,	3,	117,116,99
127,127,127,	0.16516,0.74344,0.64809,	3,	98,53,118
127,127,127,	0.16516,0.74344,0.64809,	3,	118,117,98
127,127,127,	-0.89575,-0.43733,0.07983,	3,	99,98,117
127,127,127,	0.16516,0.74344,0.64809,	3,	117,118,114
127,127,127,	-0.00000,0.98058,0.19612,	3,	99,116,65
127,127,127,	-0.39114,0.55220,0.73626,	3,	116,109,65
127,127,127,	0.45142,0.74767,0.48704,	3,	49,115,38
127,127,127,	0.45142,0.74767,0.48704,	3,	115,114,38
127,127,127,	0.45142,0.74767,0.48704,	3,	114,118,38
127,127,127,	0.45142,0.74767,0.48704,	3,	118,53,38
127,127,127,	0.00000,0.00000,-1.00000,	3,	119,120,121
127,127,127,	0.00000,0.00000,-1.00000,	3,	121,122,119
127,127,127,	0.00000,0.00000,-1.00000,	3,	28,119,122
127,127,127,	0.30324,-0.00000,-0.95291,	3,	122,121,30
127,127,127,	0.25287,0.84290,-0.47495,	3,	28,122,26
127,127,127,	0.36578,0.75517,-0.54399,	3,	122,30,26
127,127,127,	0.36578,-0.75517,-0.54399,	3,	30,123,31
127,127,127,	0.25287,-0.84290,-0.47495,	3,	123,34,31
127,127,127,	0.00000,0.00000,-1.00000,	3,	124,34,123
127,127,127,	0.00000,0.00000,-1.00000,	3,	123,121,124
127,127,127,	0.00000,0.00000,-1.00000,	3,	120,124,121
127,127,127,	0.30324,-0.00000,-0.95291,	3,	121,123,30
127,127,127,	-0.31143,0.00000,-0.95027,	3,	125,50,126
127,127,127,	0.00000,0.00000,-1.00000,	3,	126,119,125
127,127,127,	-0.00000,-0.00000,-1.00000,	3,	28,125,119
127,127,127,	0.00000,-0.00000,-1.00000,	3,	119,126,120
127,127,127,	-0.36713,0.75512,-0.54315,	3,	50,125,48
127,127,127,	-0.25325,0.84418,-0.47247,	3,	125,28,48
127,127,127,	-0.25325,-0.84418,-0.47247,	3,	34,127,51
127,127,127,	-0.36713,-0.75512,-0.54315,	3,	127,50,51
127,127,127,	0.00000,0.00000,-1.00000,	3,	127,34,124
127,127,127,	0.00000,0.00000,-1.00000,	3,	124,126,127
127,127,127,	-0.31143,0.00000,-0.95027,	3,	50,127,126
127,127,127,	0.00000,0.00000,-1.00000,	3,	126,124,120

TEXTURES
lyre.png	1.0 1.0	0.34 0.00	0.39 0.09	0.38 0.10
lyre.png	1.0 1.0	0.16 0.00	0.12 0.10	0.11 0.09
lyre.png	1.0 1.0	0.34 0.00	0.38 0.10	0.39 0.09
lyre.png	1.0 1.0	0.16 0.00	0.11 0.09	0.12 0.10
lyre.png	1.0 1.0	0.34 0.00	0.39 0.09	0.42 0.08
lyre.png	1.0 1.0	0.16 0.00	0.08 0.08	0.11 0.09
lyre.png	1.0 1.0	0.34 0.00	0.42 0.08	0.43 0.07
lyre.png	1.0 1.0	0.16 0.00	0.07 0.07	0.08 0.08
lyre.png	1.0 1.0	0.34 0.00	0.43 0.07	0.42 0.08
lyre.png	1.0 1.0	0.16 0.00	0.08 0.08	0.07 0.07
lyre.png	1.0 1.0	0.42 0.08	0.39 0.09	0.34 0.00
lyre.png	1.0 1.0	0.16 0.00	0.11 0.09	0.08 0.08
lyre.png	1.0 1.0	0.03 0.17	0.08 0.08	0.09 0.17
lyre.png	1.0 1.0	0.08 0.08	0.11 0.09	0.09 0.17
lyre.png	1.0 1.0	0.04 0.32	0.03 0.17	0.11 0.27
lyre.png	1.0 1.0	0.03 0.17	0.09 0.17	0.11 0.27
lyre.png	1.0 1.0	0.00 0.17	0.07 0.07	0.03 0.17
lyre.png	1.0 1.0	0.07 0.07	0.08 0.08	0.03 0.17
lyre.png	1.0 1.0	0.00 0.34	0.00 0.17	0.04 0.32
lyre.png	1.0 1.0	0.00 0.17	0.03 0.17	0.04 0.32
lyre.png	1.0 1.0	0.03 0.17	0.08 0.08	0.07 0.07
lyre.png	1.0 1.0	0.03 0.17	0.07 0.07	0.00 0.17
lyre.png	1.0 1.0	0.04 0.32	0.03 0.17	0.00 0.17
lyre.png	1.0 1.0	0.04 0.32	0.00 0.17	0.00 0.34
lyre.png	1.0 1.0	0.09 0.17	0.11 0.09	0.08 0.08
lyre.png	1.0 1.0	0.09 0.17	0.08 0.08	0.03 0.17
lyre.png	1.0 1.0	0.11 0.27	0.09 0.17	0.03 0.17
lyre.png	1.0 1.0	0.11 0.27	0.03 0.17	0.04 0.32
lyre.png	1.0 1.0	0.12 0.17	0.12 0.10	0.11 0.09
lyre.png	1.0 1.0	0.12 0.17	0.11 0.09	0.09 0.17
lyre.png	1.0 1.0	0.15 0.25	0.12 0.17	0.09 0.17
lyre.png	1.0 1.0	0.15 0.25	0.09 0.17	0.11 0.27
lyre.png	1.0 1.0	0.09 0.17	0.11 0.09	0.12 0.17
lyre.png	1.0 1.0	0.11 0.09	0.12 0.10	0.12 0.17
lyre.png	1.0 1.0	0.11 0.27	0.09 0.17	0.15 0.25
lyre.png	1.0 1.0	0.09 0.17	0.12 0.17	0.15 0.25
lyre.png	1.0 1.0	0.09 0.42	0.04 0.32	0.15 0.32
lyre.png	1.0 1.0	0.04 0.32	0.11 0.27	0.15 0.32
lyre.png	1.0 1.0	0.25 0.50	0.09 0.42	0.25 0.35
lyre.png	1.0 1.0	0.07 0.47	0.00 0.34	0.09 0.42
lyre.png	1.0 1.0	0.00 0.34	0.04 0.32	0.09 0.42
lyre.png	1.0 1.0	0.09 0.42	0.04 0.32	0.00 0.34
lyre.png	1.0 1.0	0.09 0.42	0.00 0.34	0.07 0.47
lyre.png	1.0 1.0	0.15 0.32	0.11 0.27	0.04 0.32
lyre.png	1.0 1.0	0.15 0.32	0.04 0.32	0.09 0.42
lyre.png	1.0 1.0	0.25 0.35	0.09 0.42	0.25 0.50
lyre.png	1.0 1.0	0.17 0.27	0.15 0.25	0.11 0.27
lyre.png	1.0 1.0	0.11 0.27	0.15 0.25	0.17 0.27
lyre.png	1.0 1.0	0.47 0.17	0.46 0.32	0.39 0.27
lyre.png	1.0 1.0	0.47 0.17	0.39 0.27	0.41 0.17
lyre.png	1.0 1.0	0.41 0.17	0.39 0.09	0.42 0.08
lyre.png	1.0 1.0	0.41 0.17	0.42 0.08	0.47 0.17
lyre.png	1.0 1.0	0.50 0.17	0.50 0.34	0.46 0.32
lyre.png	1.0 1.0	0.50 0.17	0.46 0.32	0.47 0.17
lyre.png	1.0 1.0	0.43 0.07	0.50 0.17	0.47 0.17
lyre.png	1.0 1.0	0.43 0.07	0.47 0.17	0.42 0.08
lyre.png	1.0 1.0	0.47 0.17	0.46 0.32	0.50 0.17
lyre.png	1.0 1.0	0.46 0.32	0.50 0.34	0.50 0.17
lyre.png	1.0 1.0	0.42 0.08	0.47 0.17	0.43 0.07
lyre.png	1.0 1.0	0.47 0.17	0.50 0.17	0.43 0.07
lyre.png	1.0 1.0	0.41 0.17	0.39 0.27	0.47 0.17
lyre.png	1.0 1.0	0.39 0.27	0.46 0.32	0.47 0.17
lyre.png	1.0 1.0	0.39 0.09	0.41 0.17	0.42 0.08
lyre.png	1.0 1.0	0.41 0.17	0.47 0.17	0.42 0.08
lyre.png	1.0 1.0	0.38 0.17	0.35 0.25	0.41 0.17
lyre.png	1.0 1.0	0.35 0.25	0.39 0.27	0.41 0.17
lyre.png	1.0 1.0	0.38 0.10	0.38 0.17	0.39 0.09
lyre.png	1.0 1.0	0.38 0.17	0.41 0.17	0.39 0.09
lyre.png	1.0 1.0	0.41 0.17	0.39 0.27	0.35 0.25
lyre.png	1.0 1.0	0.41 0.17	0.35 0.25	0.38 0.17
lyre.png	1.0 1.0	0.39 0.09	0.41 0.17	0.38 0.17
lyre.png	1.0 1.0	0.39 0.09	0.38 0.17	0.38 0.10
lyre.png	1.0 1.0	0.41 0.42	0.25 0.50	0.25 0.35
lyre.png	1.0 1.0	0.46 0.32	0.41 0.42	0.36 0.32
lyre.png	1.0 1.0	0.46 0.32	0.36 0.32	0.39 0.27
lyre.png	1.0 1.0	0.50 0.34	0.44 0.47	0.41 0.42
lyre.png	1.0 1.0	0.50 0.34	0.41 0.42	0.46 0.32
lyre.png	1.0 1.0	0.46 0.32	0.41 0.42	0.50 0.34
lyre.png	1.0 1.0	0.41 0.42	0.44 0.47	0.50 0.34
lyre.png	1.0 1.0	0.25 0.35	0.25 0.50	0.41 0.42
lyre.png	1.0 1.0	0.39 0.27	0.36 0.32	0.46 0.32
lyre.png	1.0 1.0	0.36 0.32	0.41 0.42	0.46 0.32
lyre.png	1.0 1.0	0.35 0.25	0.33 0.27	0.39 0.27
lyre.png	1.0 1.0	0.39 0.27	0.33 0.27	0.35 0.25
lyre.png	1.0 1.0	0.15 0.32	0.17 0.33	0.09 0.42
lyre.png	1.0 1.0	0.17 0.33	0.20 0.34	0.09 0.42
lyre.png	1.0 1.0	0.20 0.34	0.22 0.35	0.09 0.42
lyre.png	1.0 1.0	0.22 0.35	0.25 0.35	0.09 0.42
lyre.png	1.0 1.0	0.25 0.35	0.22 0.35	0.09 0.42
lyre.png	1.0 1.0	0.22 0.35	0.20 0.34	0.09 0.42
lyre.png	1.0 1.0	0.20 0.34	0.17 0.33	0.09 0.42
lyre.png	1.0 1.0	0.17 0.33	0.15 0.32	0.09 0.42
lyre.png	1.0 1.0	0.15 0.32	0.15 0.31	0.11 0.27
lyre.png	1.0 1.0	0.15 0.31	0.16 0.30	0.11 0.27
lyre.png	1.0 1.0	0.16 0.30	0.17 0.29	0.11 0.27
lyre.png	1.0 1.0	0.17 0.29	0.17 0.27	0.11 0.27
lyre.png	1.0 1.0	0.69 0.87	0.69 0.91	0.82 0.87
lyre.png	1.0 1.0	0.69 0.91	0.70 0.93	0.82 0.87
lyre.png	1.0 1.0	0.38 0.53	0.35 0.53	0.38 0.77
