127,127,127,	-0.00636,-0.86729,0.49776,	3,	17,18,12
127,127,127,	0.99997,-0.00733,0.00000,	3,	18,23,22
127,127,127,	0.99997,-0.00733,-0.00000,	3,	18,22,21
127,127,127,	0.99997,-0.00733,0.00000,	3,	18,21,20
127,127,127,	0.99997,-0.00733,-0.00000,	3,	18,20,19
127,127,127,	-0.99999,0.00087,-0.00351,	3,	24,29,28
127,127,127,	-0.99999,0.00087,-0.00351,	3,	24,28,27
127,127,127,	-0.99999,0.00087,-0.00351,	3,	24,27,26
127,127,127,	-0.99999,0.00087,-0.00351,	3,	24,26,25
127,127,127,	0.01835,-0.99983,-0.00250,	3,	24,30,35
127,127,127,	0.01835,-0.99983,-0.00250,	3,	24,35,29
127,127,127,	0.00456,-0.39804,0.91736,	3,	25,31,30
127,127,127,	0.00456,-0.39804,0.91736,	3,	25,30,24
127,127,127,	-0.01028,0.41196,0.91115,	3,	26,32,31
127,127,127,	-0.01028,0.41196,0.91115,	3,	26,31,25
127,127,127,	-0.01835,0.99983,0.00250,	3,	27,33,32
127,127,127,	-0.01835,0.99983,0.00250,	3,	27,32,26
127,127,127,	-0.00456,0.39804,-0.91736,	3,	28,34,33
127,127,127,	-0.00456,0.39804,-0.91736,	3,	28,33,27
127,127,127,	0.01028,-0.41196,-0.91115,	3,	29,35,34
127,127,127,	0.01028,-0.41196,-0.91115,	3,	29,34,28
127,127,127,	0.99999,-0.00087,0.00351,	3,	31,32,33
127,127,127,	0.99999,-0.00088,0.00351,	3,	31,33,34
127,127,127,	0.99999,-0.00087,0.00351,	3,	31,34,35
127,127,127,	0.99999,-0.00087,0.00351,	3,	31,35,30
127,127,127,	-0.55221,0.82644,-0.10984,	3,	36,52,67
127,127,127,	-0.55221,0.82644,-0.10984,	3,	36,67,51
127,127,127,	-0.19494,0.98005,0.03878,	3,	36,148,37
127,127,127,	-0.55221,0.82644,0.10984,	3,	37,53,52
127,127,127,	-0.55221,0.82644,0.10984,	3,	37,52,36
127,127,127,	-0.16527,0.98005,0.11043,	3,	37,148,38
127,127,127,	-0.46814,0.82644,0.31280,	3,	38,54,53
127,127,127,	-0.46814,0.82644,0.31280,	3,	38,53,37
127,127,127,	-0.11043,0.98005,0.16527,	3,	38,148,39
127,127,127,	-0.31280,0.82644,0.46814,	3,	39,55,54
127,127,127,	-0.31280,0.82644,0.46814,	3,	39,54,38
127,127,127,	-0.03878,0.98005,0.19494,	3,	39,148,40
127,127,127,	-0.10984,0.82644,0.55221,	3,	40,56,55
127,127,127,	-0.10984,0.82644,0.55221,	3,	40,55,39
127,127,127,	0.03878,0.98005,0.19494,	3,	40,148,41
127,127,127,	0.10984,0.82644,0.55221,	3,	41,57,56
127,127,127,	0.10984,0.82644,0.55221,	3,	41,56,40
127,127,127,	0.11043,0.98005,0.16527,	3,	41,148,42
127,127,127,	0.31280,0.82644,0.46814,	3,	42,58,57
127,127,127,	0.31280,0.82644,0.46814,	3,	42,57,41
127,127,127,	0.16527,0.98005,0.11043,	3,	42,148,43
127,127,127,	0.46814,0.82644,0.31280,	3,	43,59,58
127,127,127,	0.46814,0.82644,0.31280,	3,	43,58,42
127,127,127,	0.19494,0.98005,0.03878,	3,	43,148,44
127,127,127,	0.55221,0.82644,0.10984,	3,	44,60,59
127,127,127,	0.55221,0.82644,0.10984,	3,	44,59,43
127,127,127,	0.19494,0.98005,-0.03878,	3,	44,148,45
127,127,127,	0.55221,0.82644,-0.10984,	3,	45,61,60
127,127,127,	0.55221,0.82644,-0.10984,	3,	45,60,44
127,127,127,	0.16527,0.98005,-0.11043,	3,	45,148,46
127,127,127,	0.46814,0.82644,-0.31280,	3,	46,62,61
127,127,127,	0.46814,0.82644,-0.31280,	3,	46,61,45
127,127,127,	0.11043,0.98005,-0.16527,	3,	46,148,47
127,127,127,	0.31280,0.82644,-0.46814,	3,	47,63,62
127,127,127,	0.31280,0.82644,-0.46814,	3,	47,62,46
127,127,127,	0.03878,0.98005,-0.19494,	3,	47,148,48
127,127,127,	0.10984,0.82644,-0.55221,	3,	48,64,63
127,127,127,	0.10984,0.82644,-0.55221,	3,	48,63,47
127,127,127,	-0.03878,0.98005,-0.19494,	3,	48,148,49
127,127,127,	-0.10984,0.82644,-0.55221,	3,	49,65,64
127,127,127,	-0.10984,0.82644,-0.55221,	3,	49,64,48
127,127,127,	-0.11043,0.98005,-0.16527,	3,	49,148,50
127,127,127,	-0.31280,0.82644,-0.46814,	3,	50,66,65
127,127,127,	-0.31280,0.82644,-0.46814,	3,	50,65,49
127,127,127,	-0.16527,0.98005,-0.11043,	3,	50,148,51
127,127,127,	-0.46814,0.82644,-0.31280,	3,	51,67,66
127,127,127,	-0.46814,0.82644,-0.31280,	3,	51,66,50
127,127,127,	-0.19494,0.98005,-0.03878,	3,	51,148,36
127,127,127,	-0.82033,0.54812,-0.16317,	3,	52,68,83
127,127,127,	-0.82033,0.54812,-0.16317,	3,	52,83,67
127,127,127,	-0.82033,0.54812,0.16317,	3,	53,69,68
127,127,127,	-0.82033,0.54812,0.16317,	3,	53,68,52
127,127,127,	-0.69544,0.54812,0.46468,	3,	54,70,69
127,127,127,	-0.69544,0.54812,0.46468,	3,	54,69,53
127,127,127,	-0.46468,0.54812,0.69544,	3,	55,71,70
127,127,127,	-0.46468,0.54812,0.69544,	3,	55,70,54
127,127,127,	-0.16317,0.54812,0.82033,	3,	56,72,71
127,127,127,	-0.16317,0.54812,0.82033,	3,	56,71,55
127,127,127,	0.16317,0.54812,0.82033,	3,	57,73,72
127,127,127,	0.16317,0.54812,0.82033,	3,	57,72,56
127,127,127,	0.46468,0.54812,0.69544,	3,	58,74,73
127,127,127,	0.46468,0.54812,0.69544,	3,	58,73,57
127,127,127,	0.69544,0.54812,0.46468,	3,	59,75,74
127,127,127,	0.69544,0.54812,0.46468,	3,	59,74,58
127,127,127,	0.82033,0.54812,0.16317,	3,	60,76,75
127,127,127,	0.82033,0.54812,0.16317,	3,	60,75,59
127,127,127,	0.82033,0.54812,-0.16317,	3,	61,77,76
127,127,127,	0.82033,0.54812,-0.16317,	3,	61,76,60
127,127,127,	0.69544,0.54812,-0.46468,	3,	62,78,77
127,127,127,	0.69544,0.54812,-0.46468,	3,	62,77,61
127,127,127,	0.46468,0.54812,-0.69544,	3,	63,79,78
127,127,127,	0.46468,0.54812,-0.69544,	3,	63,78,62
127,127,127,	0.16317,0.54812,-0.82033,	3,	64,80,79
127,127,127,	0.16317,0.54812,-0.82033,	3,	64,79,63
127,127,127,	-0.16317,0.54812,-0.82033,	3,	65,81,80
127,127,127,	-0.16317,0.54812,-0.82033,	3,	65,80,64
127,127,127,	-0.46468,0.54812,-0.69544,	3,	66,82,81
127,127,127,	-0.46468,0.54812,-0.69544,	3,	66,81,65
127,127,127,	-0.69544,0.54812,-0.46468,	3,	67,83,82
127,127,127,	-0.69544,0.54812,-0.46468,	3,	67,82,66
127,127,127,	-0.96264,0.19148,-0.19148,	3,	68,84,99
127,127,127,	-0.96264,0.19148,-0.19148,	3,	68,99,83
127,127,127,	-0.96264,0.19148,0.19148,	3,	69,85,84
127,127,127,	-0.96264,0.19148,0.19148,	3,	69,84,68
127,127,127,	-0.81608,0.19148,0.54529,	3,	70,86,85
127,127,127,	-0.81608,0.19148,0.54529,	3,	70,85,69
127,127,127,	-0.54529,0.19148,0.81608,	3,	71,87,86
127,127,127,	-0.54529,0.19148,0.81608,	3,	71,86,70
127,127,127,	-0.19148,0.19148,0.96264,	3,	72,88,87
127,127,127,	-0.19148,0.19148,0.96264,	3,	72,87,71
127,127,127,	0.19148,0.19148,0.96264,	3,	73,89,88
127,127,127,	0.19148,0.19148,0.96264,	3,	73,88,72
127,127,127,	0.54529,0.19148,0.81608,	3,	74,90,89
127,127,127,	0.54529,0.19148,0.81608,	3,	74,89,73
127,127,127,	0.81608,0.19148,0.54529,	3,	75,91,90
127,127,127,	0.81608,0.19148,0.54529,	3,	75,90,74
127,127,127,	0.96264,0.19148,0.19148,	3,	76,92,91
127,127,127,	0.96264,0.19148,0.19148,	3,	76,91,75
127,127,127,	0.96264,0.19148,-0.19148,	3,	77,93,92
127,127,127,	0.96264,0.19148,-0.19148,	3,	77,92,76
127,127,127,	0.81608,0.19148,-0.54529,	3,	78,94,93
127,127,127,	0.81608,0.19148,-0.54529,	3,	78,93,77
127,127,127,	0.54529,0.19148,-0.81608,	3,	79,95,94
127,127,127,	0.54529,0.19148,-0.81608,	3,	79,94,78
127,127,127,	0.19148,0.19148,-0.96264,	3,	80,96,95
127,127,127,	0.19148,0.19148,-0.96264,	3,	80,95,79
127,127,127,	-0.19148,0.19148,-0.96264,	3,	81,97,96
127,127,127,	-0.19148,0.19148,-0.96264,	3,	81,96,80
127,127,127,	-0.54529,0.19148,-0.81608,	3,	82,98,97
127,127,127,	-0.54529,0.19148,-0.81608,	3,	82,97,81
127,127,127,	-0.81608,0.19148,-0.54529,	3,	83,99,98
127,127,127,	-0.81608,0.19148,-0.54529,	3,	83,98,82
127,127,127,	-0.96264,-0.19148,-0.19148,	3,	84,100,115
127,127,127,	-0.96264,-0.19148,-0.19148,	3,	84,115,99
127,127,127,	-0.96264,-0.19148,0.19148,	3,	85,101,100
127,127,127,	-0.96264,-0.19148,0.19148,	3,	85,100,84
127,127,127,	-0.81608,-0.19148,0.54529,	3,	86,102,101
127,127,127,	-0.81608,-0.19148,0.54529,	3,	86,101,85
127,127,127,	-0.54529,-0.19148,0.81608,	3,	87,103,102
127,127,127,	-0.54529,-0.19148,0.81608,	3,	87,102,86
127,127,127,	-0.19148,-0.19148,0.96264,	3,	88,104,103
127,127,127,	-0.19148,-0.19148,0.96264,	3,	88,103,87
127,127,127,	0.19148,-0.19148,0.96264,	3,	89,105,104
127,127,127,	0.19148,-0.19148,0.96264,	3,	89,104,88
127,127,127,	0.54529,-0.19148,0.81608,	3,	90,106,105
127,127,127,	0.54529,-0.19148,0.81608,	3,	90,105,89
127,127,127,	0.81608,-0.19148,0.54529,	3,	91,107,106
127,127,127,	0.81608,-0.19148,0.54529,	3,	91,106,90
127,127,127,	0.96264,-0.19148,0.19148,	3,	92,108,107
127,127,127,	0.96264,-0.19148,0.19148,	3,	92,107,91
127,127,127,	0.96264,-0.19148,-0.19148,	3,	93,109,108
127,127,127,	0.96264,-0.19148,-0.19148,	3,	93,108,92
127,127,127,	0.81608,-0.19148,-0.54529,	3,	94,110,109
127,127,127,	0.81608,-0.19148,-0.54529,	3,	94,109,93
127,127,127,	0.54529,-0.19148,-0.81608,	3,	95,111,110
127,127,127,	0.54529,-0.19148,-0.81608,	3,	95,110,94
127,127,127,	0.19148,-0.19148,-0.96264,	3,	96,112,111
127,127,127,	0.19148,-0.19148,-0.96264,	3,	96,111,95
127,127,127,	-0.19148,-0.19148,-0.96264,	3,	97,113,112
127,127,127,	-0.19148,-0.19148,-0.96264,	3,	97,112,96
127,127,127,	-0.54529,-0.19148,-0.81608,	3,	98,114,113
127,127,127,	-0.54529,-0.19148,-0.81608,	3,	98,113,97
127,127,127,	-0.81608,-0.19148,-0.54529,	3,	99,115,114
127,127,127,	-0.81608,-0.19148,-0.54529,	3,	99,114,98
127,127,127,	-0.82033,-0.54812,-0.16317,	3,	100,116,131
127,127,127,	-0.82033,-0.54812,-0.16317,	3,	100,131,115
127,127,127,	-0.82033,-0.54812,0.16317,	3,	101,117,116
127,127,127,	-0.82033,-0.54812,0.16317,	3,	101,116,100
127,127,127,	-0.69544,-0.54812,0.46468,	3,	102,118,117
127,127,127,	-0.69544,-0.54812,0.46468,	3,	102,117,101
127,127,127,	-0.46468,-0.54812,0.69544,	3,	103,119,118
127,127,127,	-0.46468,-0.54812,0.69544,	3,	103,118,102
127,127,127,	-0.16317,-0.54812,0.82033,	3,	104,120,119
127,127,127,	-0.16317,-0.54812,0.82033,	3,	104,119,103
127,127,127,	0.16317,-0.54812,0.82033,	3,	105,121,120
127,127,127,	0.16317,-0.54812,0.82033,	3,	105,120,104
127,127,127,	0.46468,-0.54812,0.69544,	3,	106,122,121
127,127,127,	0.46468,-0.54812,0.69544,	3,	106,121,105
127,127,127,	0.69544,-0.54812,0.46468,	3,	107,123,122
127,127,127,	0.69544,-0.54812,0.46468,	3,	107,122,106
127,127,127,	0.82033,-0.54812,0.16317,	3,	108,124,123
127,127,127,	0.82033,-0.54812,0.16317,	3,	108,123,107
127,127,127,	0.82033,-0.54812,-0.16317,	3,	109,125,124
127,127,127,	0.82033,-0.54812,-0.16317,	3,	109,124,108
127,127,127,	0.69544,-0.54812,-0.46468,	3,	110,126,125
127,127,127,	0.69544,-0.54812,-0.46468,	3,	110,125,109
127,127,127,	0.46468,-0.54812,-0.69544,	3,	111,127,126
127,127,127,	0.46468,-0.54812,-0.69544,	3,	111,126,110
127,127,127,	0.16317,-0.54812,-0.82033,	3,	112,128,127
127,127,127,	0.16317,-0.54812,-0.82033,	3,	112,127,111
127,127,127,	-0.16317,-0.54812,-0.82033,	3,	113,129,128
127,127,127,	-0.16317,-0.54812,-0.82033,	3,	113,128,112
127,127,127,	-0.46468,-0.54812,-0.69544,	3,	114,130,129
127,127,127,	-0.46468,-0.54812,-0.69544,	3,	114,129,113
127,127,127,	-0.69544,-0.54812,-0.46468,	3,	115,131,130
127,127,127,	-0.69544,-0.54812,-0.46468,	3,	115,130,114
127,127,127,	-0.55221,-0.82644,-0.10984,	3,	116,132,147
127,127,127,	-0.55221,-0.82644,-0.10984,	3,	116,147,131
127,127,127,	-0.55221,-0.82644,0.10984,	3,	117,133,132
127,127,127,	-0.55221,-0.82644,0.10984,	3,	117,132,116
127,127,127,	-0.46814,-0.82644,0.31280,	3,	118,134,133
127,127,127,	-0.46814,-0.82644,0.31280,	3,	118,133,117
127,127,127,	-0.31280,-0.82644,0.46814,	3,	119,135,134
127,127,127,	-0.31280,-0.82644,0.46814,	3,	119,134,118
127,127,127,	-0.10984,-0.82644,0.55221,	3,	120,136,135
127,127,127,	-0.10984,-0.82644,0.55221,	3,	120,135,119
127,127,127,	0.10984,-0.82644,0.55221,	3,	121,137,136
127,127,127,	0.10984,-0.82644,0.55221,	3,	121,136,120
127,127,127,	0.31280,-0.82644,0.46814,	3,	122,138,137
127,127,127,	0.31280,-0.82644,0.46814,	3,	122,137,121
127,127,127,	0.46814,-0.82644,0.31280,	3,	123,139,138
127,127,127,	0.46814,-0.82644,0.31280,	3,	123,138,122
127,127,127,	0.55221,-0.82644,0.10984,	3,	124,140,139
127,127,127,	0.55221,-0.82644,0.10984,	3,	124,139,123
127,127,127,	0.55221,-0.82644,-0.10984,	3,	125,141,140
127,127,127,	0.55221,-0.82644,-0.10984,	3,	125,140,124
127,127,127,	0.46814,-0.82644,-0.31280,	3,	126,142,141
127,127,127,	0.46814,-0.82644,-0.31280,	3,	126,141,125
127,127,127,	0.31280,-0.82644,-0.46814,	3,	127,143,142
127,127,127,	0.31280,-0.82644,-0.46814,	3,	127,142,126
127,127,127,	0.10984,-0.82644,-0.55221,	3,	128,144,143
127,127,127,	0.10984,-0.82644,-0.55221,	3,	128,143,127
127,127,127,	-0.10984,-0.82644,-0.55221,	3,	129,145,144
127,127,127,	-0.10984,-0.82644,-0.55221,	3,	129,144,128
127,127,127,	-0.31280,-0.82644,-0.46814,	3,	130,146,145
127,127,127,	-0.31280,-0.82644,-0.46814,	3,	130,145,129
127,127,127,	-0.46814,-0.82644,-0.31280,	3,	131,147,146
127,127,127,	-0.46814,-0.82644,-0.31280,	3,	131,146,130
127,127,127,	-0.19494,-0.98005,-0.03878,	3,	132,149,147
127,127,127,	-0.19494,-0.98005,0.03878,	3,	133,149,132
127,127,127,	-0.16527,-0.98005,0.11043,	3,	134,149,133
127,127,127,	-0.11043,-0.98005,0.16527,	3,	135,149,134
127,127,127,	-0.03878,-0.98005,0.19494,	3,	136,149,135
127,127,127,	0.03878,-0.98005,0.19494,	3,	137,149,136
127,127,127,	0.11043,-0.98005,0.16527,	3,	138,149,137
127,127,127,	0.16527,-0.98005,0.11043,	3,	139,149,138
127,127,127,	0.19494,-0.98005,0.03878,	3,	140,149,139
127,127,127,	0.19494,-0.98005,-0.03878,	3,	141,149,140
127,127,127,	0.16527,-0.98005,-0.11043,	3,	142,149,141
127,127,127,	0.11043,-0.98005,-0.16527,	3,	143,149,142
127,127,127,	0.03878,-0.98005,-0.19494,	3,	144,149,143
127,127,127,	-0.03878,-0.98005,-0.19494,	3,	145,149,144
127,127,127,	-0.11043,-0.98005,-0.16527,	3,	146,149,145
127,127,127,	-0.16527,-0.98005,-0.11043,	3,	147,149,146

TEXTURES
tiefighter.png	1.0 1.0	0.09 0.56	0.27 0.56	0.36 0.36
tiefighter.png	1.0 1.0	0.09 0.56	0.36 0.36	0.27 0.15
tiefighter.png	1.0 1.0	0.09 0.56	0.27 0.15	0.09 0.15
tiefighter.png	1.0 1.0	0.09 0.56	0.09 0.15	0.00 0.35
tiefighter.png	1.0 1.0	0.73 0.38	0.73 0.38	0.73 0.20
tiefighter.png	1.0 1.0	0.73 0.38	0.73 0.20	0.73 0.20
tiefighter.png	1.0 1.0	0.02 0.78	0.01 0.78	0.01 1.00
tiefighter.png	1.0 1.0	0.02 0.78	0.01 1.00	0.02 1.00
tiefighter.png	1.0 1.0	0.02 0.56	0.01 0.56	0.01 0.78
tiefighter.png	1.0 1.0	0.02 0.56	0.01 0.78	0.02 0.78
tiefighter.png	1.0 1.0	0.73 0.20	0.73 0.20	0.72 0.38
tiefighter.png	1.0 1.0	0.73 0.20	0.72 0.38	0.73 0.38
tiefighter.png	1.0 1.0	0.02 0.78	0.02 0.78	0.02 0.56
tiefighter.png	1.0 1.0	0.02 0.78	0.02 0.56	0.02 0.56
tiefighter.png	1.0 1.0	0.02 1.00	0.02 1.00	0.02 0.78
tiefighter.png	1.0 1.0	0.02 1.00	0.02 0.78	0.02 0.78
tiefighter.png	1.0 1.0	0.72 0.35	0.62 0.15	0.44 0.15
tiefighter.png	1.0 1.0	0.72 0.35	0.44 0.15	0.36 0.36
tiefighter.png	1.0 1.0	0.72 0.35	0.36 0.36	0.45 0.56
tiefighter.png	1.0 1.0	0.72 0.35	0.45 0.56	0.63 0.56
tiefighter.png	1.0 1.0	0.00 0.13	0.36 0.13	0.36 0.11
tiefighter.png	1.0 1.0	0.00 0.13	0.36 0.11	0.00 0.11
tiefighter.png	1.0 1.0	0.39 0.10	0.39 0.08	0.38 0.07
tiefighter.png	1.0 1.0	0.39 0.10	0.38 0.07	0.36 0.08
tiefighter.png	1.0 1.0	0.39 0.10	0.36 0.08	0.36 0.10
tiefighter.png	1.0 1.0	0.39 0.10	0.36 0.10	0.38 0.11
tiefighter.png	1.0 1.0	0.36 0.13	0.72 0.13	0.72 0.11
tiefighter.png	1.0 1.0	0.36 0.13	0.72 0.11	0.36 0.11
tiefighter.png	1.0 1.0	0.36 0.07	0.00 0.07	0.00 0.09
tiefighter.png	1.0 1.0	0.36 0.07	0.00 0.09	0.36 0.09
tiefighter.png	1.0 1.0	0.36 0.09	0.00 0.09	0.00 0.11
tiefighter.png	1.0 1.0	0.36 0.09	0.00 0.11	0.36 0.11
tiefighter.png	1.0 1.0	0.72 0.13	0.36 0.13	0.36 0.15
tiefighter.png	1.0 1.0	0.72 0.13	0.36 0.15	0.72 0.15
tiefighter.png	1.0 1.0	0.00 0.15	0.36 0.15	0.36 0.13
tiefighter.png	1.0 1.0	0.00 0.15	0.36 0.13	0.00 0.13
tiefighter.png	1.0 1.0	0.41 0.11	0.43 0.10	0.43 0.08
tiefighter.png	1.0 1.0	0.41 0.11	0.43 0.08	0.41 0.07
tiefighter.png	1.0 1.0	0.41 0.11	0.41 0.07	0.39 0.08
tiefighter.png	1.0 1.0	0.41 0.11	0.39 0.08	0.39 0.10
tiefighter.png	1.0 1.0	0.11 1.00	0.29 1.00	0.38 0.80
tiefighter.png	1.0 1.0	0.11 1.00	0.38 0.80	0.30 0.59
tiefighter.png	1.0 1.0	0.11 1.00	0.30 0.59	0.12 0.60
tiefighter.png	1.0 1.0	0.11 1.00	0.12 0.60	0.02 0.80
tiefighter.png	1.0 1.0	0.72 0.56	0.72 0.56	0.72 0.38
tiefighter.png	1.0 1.0	0.72 0.56	0.72 0.38	0.72 0.38
tiefighter.png	1.0 1.0	0.01 0.78	0.00 0.78	0.00 1.00
tiefighter.png	1.0 1.0	0.01 0.78	0.00 1.00	0.01 1.00
tiefighter.png	1.0 1.0	0.01 0.56	0.00 0.56	0.00 0.78
tiefighter.png	1.0 1.0	0.01 0.56	0.00 0.78	0.01 0.78
tiefighter.png	1.0 1.0	0.72 0.20	0.72 0.20	0.72 0.38
tiefighter.png	1.0 1.0	0.72 0.20	0.72 0.38	0.72 0.38
tiefighter.png	1.0 1.0	0.01 0.78	0.01 0.78	0.01 0.56
tiefighter.png	1.0 1.0	0.01 0.78	0.01 0.56	0.01 0.56
tiefighter.png	1.0 1.0	0.01 1.00	0.01 1.00	0.01 0.78
tiefighter.png	1.0 1.0	0.01 1.00	0.01 0.78	0.01 0.78
tiefighter.png	1.0 1.0	0.74 0.80	0.65 0.60	0.47 0.59
